GeoFIPS,GeoName,Description,Year,PerCapitaIncome
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,1935,267.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,1935,271.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,1935,519.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,1935,296.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,1935,459.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,1935,524.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,1935,655.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,1935,228.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,1935,305.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,1935,263.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,1935,325.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,1935,391.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,1935,415.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,1935,354.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,1935,491.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,1935,338.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,1935,461.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,1935,498.0
" ""91000""",New England,Per capita personal income (dollars) 2/,1935,625.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,1935,646.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,1935,519.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,1935,403.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,1935,268.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,1935,320.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,1935,437.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,1935,610.0
" ""00000""",United States,Per capita personal income (dollars) 2/,1936,539.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,1936,249.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,1936,
" ""04000""",Arizona,Per capita personal income (dollars) 2/,1936,462.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,1936,243.0
" ""06000""",California,Per capita personal income (dollars) 2/,1936,776.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,1936,542.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,1936,815.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,1936,872.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,1936,1143.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,1936,453.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,1936,300.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,1936,
" ""16000""",Idaho,Per capita personal income (dollars) 2/,1936,466.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,1936,654.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,1936,481.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,1936,391.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,1936,387.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,1936,293.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,1936,328.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,1936,509.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,1936,627.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,1936,725.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,1936,621.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,1936,474.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,1936,222.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,1936,467.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,1936,478.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,1936,395.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,1936,845.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,1936,542.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,1936,715.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,1936,343.0
" ""36000""",New York,Per capita personal income (dollars) 2/,1936,819.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,1936,294.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,1936,238.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,1936,597.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,1936,322.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,1936,547.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,1936,608.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,1936,721.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,1936,256.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,1936,248.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,1936,303.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,1936,372.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,1936,463.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,1936,470.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,1936,394.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,1936,570.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,1936,391.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,1936,518.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,1936,552.0
" ""91000""",New England,Per capita personal income (dollars) 2/,1936,699.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,1936,732.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,1936,594.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,1936,414.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,1936,307.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,1936,362.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,1936,503.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,1936,714.0
" ""00000""",United States,Per capita personal income (dollars) 2/,1937,579.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,1937,266.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,1937,
" ""04000""",Arizona,Per capita personal income (dollars) 2/,1937,506.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,1937,253.0
" ""06000""",California,Per capita personal income (dollars) 2/,1937,801.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,1937,534.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,1937,870.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,1937,955.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,1937,1211.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,1937,491.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,1937,312.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,1937,
" ""16000""",Idaho,Per capita personal income (dollars) 2/,1937,421.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,1937,734.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,1937,546.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,1937,513.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,1937,427.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,1937,339.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,1937,352.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,1937,514.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,1937,674.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,1937,742.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,1937,687.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,1937,538.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,1937,220.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,1937,508.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,1937,514.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,1937,414.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,1937,775.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,1937,570.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,1937,753.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,1937,362.0
" ""36000""",New York,Per capita personal income (dollars) 2/,1937,848.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,1937,321.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,1937,324.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,1937,651.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,1937,375.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,1937,556.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,1937,643.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,1937,742.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,1937,271.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,1937,321.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,1937,332.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,1937,418.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,1937,447.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,1937,485.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,1937,426.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,1937,601.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,1937,419.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,1937,551.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,1937,606.0
" ""91000""",New England,Per capita personal income (dollars) 2/,1937,724.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,1937,767.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,1937,658.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,1937,477.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,1937,331.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,1937,409.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,1937,501.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,1937,738.0
" ""00000""",United States,Per capita personal income (dollars) 2/,1938,531.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,1938,242.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,1938,
" ""04000""",Arizona,Per capita personal income (dollars) 2/,1938,479.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,1938,228.0
" ""06000""",California,Per capita personal income (dollars) 2/,1938,779.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,1938,508.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,1938,779.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,1938,801.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,1938,1142.0
" ""12000""",Florida,Per capita personal income (dollars) 2/,1938,466.0
" ""13000""",Georgia,Per capita personal income (dollars) 2/,1938,288.0
" ""15000""",Hawaii *,Per capita personal income (dollars) 2/,1938,
" ""16000""",Idaho,Per capita personal income (dollars) 2/,1938,421.0
" ""17000""",Illinois,Per capita personal income (dollars) 2/,1938,652.0
" ""18000""",Indiana,Per capita personal income (dollars) 2/,1938,472.0
" ""19000""",Iowa,Per capita personal income (dollars) 2/,1938,451.0
" ""20000""",Kansas,Per capita personal income (dollars) 2/,1938,383.0
" ""21000""",Kentucky,Per capita personal income (dollars) 2/,1938,296.0
" ""22000""",Louisiana,Per capita personal income (dollars) 2/,1938,347.0
" ""23000""",Maine,Per capita personal income (dollars) 2/,1938,476.0
" ""24000""",Maryland,Per capita personal income (dollars) 2/,1938,644.0
" ""25000""",Massachusetts,Per capita personal income (dollars) 2/,1938,683.0
" ""26000""",Michigan,Per capita personal income (dollars) 2/,1938,574.0
" ""27000""",Minnesota,Per capita personal income (dollars) 2/,1938,493.0
" ""28000""",Mississippi,Per capita personal income (dollars) 2/,1938,196.0
" ""29000""",Missouri,Per capita personal income (dollars) 2/,1938,476.0
" ""30000""",Montana,Per capita personal income (dollars) 2/,1938,515.0
" ""31000""",Nebraska,Per capita personal income (dollars) 2/,1938,402.0
" ""32000""",Nevada,Per capita personal income (dollars) 2/,1938,785.0
" ""33000""",New Hampshire,Per capita personal income (dollars) 2/,1938,537.0
" ""34000""",New Jersey,Per capita personal income (dollars) 2/,1938,704.0
" ""35000""",New Mexico,Per capita personal income (dollars) 2/,1938,338.0
" ""36000""",New York,Per capita personal income (dollars) 2/,1938,801.0
" ""37000""",North Carolina,Per capita personal income (dollars) 2/,1938,291.0
" ""38000""",North Dakota,Per capita personal income (dollars) 2/,1938,282.0
" ""39000""",Ohio,Per capita personal income (dollars) 2/,1938,565.0
" ""40000""",Oklahoma,Per capita personal income (dollars) 2/,1938,345.0
" ""41000""",Oregon,Per capita personal income (dollars) 2/,1938,531.0
" ""42000""",Pennsylvania,Per capita personal income (dollars) 2/,1938,570.0
" ""44000""",Rhode Island,Per capita personal income (dollars) 2/,1938,683.0
" ""45000""",South Carolina,Per capita personal income (dollars) 2/,1938,248.0
" ""46000""",South Dakota,Per capita personal income (dollars) 2/,1938,317.0
" ""47000""",Tennessee,Per capita personal income (dollars) 2/,1938,298.0
" ""48000""",Texas,Per capita personal income (dollars) 2/,1938,404.0
" ""49000""",Utah,Per capita personal income (dollars) 2/,1938,446.0
" ""50000""",Vermont,Per capita personal income (dollars) 2/,1938,458.0
" ""51000""",Virginia,Per capita personal income (dollars) 2/,1938,394.0
" ""53000""",Washington,Per capita personal income (dollars) 2/,1938,583.0
" ""54000""",West Virginia,Per capita personal income (dollars) 2/,1938,371.0
" ""55000""",Wisconsin,Per capita personal income (dollars) 2/,1938,508.0
" ""56000""",Wyoming,Per capita personal income (dollars) 2/,1938,560.0
" ""91000""",New England,Per capita personal income (dollars) 2/,1938,663.0
" ""92000""",Mideast,Per capita personal income (dollars) 2/,1938,710.0
" ""93000""",Great Lakes,Per capita personal income (dollars) 2/,1938,574.0
" ""94000""",Plains,Per capita personal income (dollars) 2/,1938,438.0
" ""95000""",Southeast,Per capita personal income (dollars) 2/,1938,303.0
" ""96000""",Southwest,Per capita personal income (dollars) 2/,1938,390.0
" ""97000""",Rocky Mountain,Per capita personal income (dollars) 2/,1938,487.0
" ""98000""",Far West *,Per capita personal income (dollars) 2/,1938,717.0
" ""00000""",United States,Per capita personal income (dollars) 2/,1939,561.0
" ""01000""",Alabama,Per capita personal income (dollars) 2/,1939,251.0
" ""02000""",Alaska *,Per capita personal income (dollars) 2/,1939,
" ""04000""",Arizona,Per capita personal income (dollars) 2/,1939,491.0
" ""05000""",Arkansas,Per capita personal income (dollars) 2/,1939,246.0
" ""06000""",California,Per capita personal income (dollars) 2/,1939,790.0
" ""08000""",Colorado,Per capita personal income (dollars) 2/,1939,519.0
" ""09000""",Connecticut,Per capita personal income (dollars) 2/,1939,847.0
" ""10000""",Delaware,Per capita personal income (dollars) 2/,1939,907.0
" ""11000""",District of Columbia,Per capita personal income (dollars) 2/,1939,1164.0
